"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat_any_a_any","Nombre"
2020,2,"Eixample",10,"Sant Antoni","Home","89 anys",67
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","89 anys",48
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","89 anys",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","89 anys",43
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","89 anys",12
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","89 anys",17
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","89 anys",28
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","89 anys",37
2020,3,"Sants-Montjuïc",18,"Sants","Home","89 anys",51
2020,4,"Les Corts",19,"les Corts","Home","89 anys",78
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","89 anys",42
2020,4,"Les Corts",21,"Pedralbes","Home","89 anys",26
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","89 anys",3
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","89 anys",41
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","89 anys",21
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","89 anys",31
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","89 anys",75
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","89 anys",37
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","89 anys",19
2020,6,"Gràcia",29,"el Coll","Home","89 anys",5
2020,6,"Gràcia",30,"la Salut","Home","89 anys",16
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","89 anys",50
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","89 anys",43
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","89 anys",60
2020,7,"Horta-Guinardó",34,"Can Baró","Home","89 anys",10
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","89 anys",44
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","89 anys",17
2020,7,"Horta-Guinardó",37,"el Carmel","Home","89 anys",43
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","89 anys",23
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","89 anys",12
2020,7,"Horta-Guinardó",40,"Montbau","Home","89 anys",12
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","89 anys",7
2020,7,"Horta-Guinardó",42,"la Clota","Home","89 anys",0
2020,7,"Horta-Guinardó",43,"Horta","Home","89 anys",45
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","89 anys",37
2020,8,"Nou Barris",45,"Porta","Home","89 anys",46
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","89 anys",33
2020,8,"Nou Barris",47,"Can Peguera","Home","89 anys",2
2020,8,"Nou Barris",48,"la Guineueta","Home","89 anys",25
2020,8,"Nou Barris",49,"Canyelles","Home","89 anys",7
2020,8,"Nou Barris",50,"les Roquetes","Home","89 anys",14
2020,8,"Nou Barris",51,"Verdun","Home","89 anys",15
2020,8,"Nou Barris",52,"la Prosperitat","Home","89 anys",48
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","89 anys",11
2020,8,"Nou Barris",54,"Torre Baró","Home","89 anys",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","89 anys",10
2020,8,"Nou Barris",56,"Vallbona","Home","89 anys",0
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","89 anys",6
2020,9,"Sant Andreu",58,"Baró de Viver","Home","89 anys",1
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","89 anys",10
2020,9,"Sant Andreu",60,"Sant Andreu","Home","89 anys",67
2020,9,"Sant Andreu",61,"la Sagrera","Home","89 anys",39
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","89 anys",30
2020,9,"Sant Andreu",63,"Navas","Home","89 anys",37
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","89 anys",40
2020,10,"Sant Martí",65,"el Clot","Home","89 anys",30
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","89 anys",17
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","89 anys",7
2020,10,"Sant Martí",68,"el Poblenou","Home","89 anys",30
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","89 anys",14
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","89 anys",42
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","89 anys",25
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","89 anys",40
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","89 anys",59
2020,1,"Ciutat Vella",1,"el Raval","Home","90 anys",18
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","90 anys",8
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","90 anys",10
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","90 anys",16
2020,2,"Eixample",5,"el Fort Pienc","Home","90 anys",36
2020,2,"Eixample",6,"la Sagrada Família","Home","90 anys",51
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","90 anys",53
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","90 anys",40
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","90 anys",63
2020,2,"Eixample",10,"Sant Antoni","Home","90 anys",43
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","90 anys",42
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","90 anys",1
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","90 anys",22
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","90 anys",20
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","90 anys",16
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","90 anys",30
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","90 anys",28
2020,3,"Sants-Montjuïc",18,"Sants","Home","90 anys",61
2020,4,"Les Corts",19,"les Corts","Home","90 anys",63
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","90 anys",36
2020,4,"Les Corts",21,"Pedralbes","Home","90 anys",19
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","90 anys",4
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","90 anys",25
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","90 anys",20
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","90 anys",42
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","90 anys",67
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","90 anys",30
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","90 anys",20
2020,6,"Gràcia",29,"el Coll","Home","90 anys",12
2020,6,"Gràcia",30,"la Salut","Home","90 anys",15
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","90 anys",45
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","90 anys",41
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","90 anys",44
2020,7,"Horta-Guinardó",34,"Can Baró","Home","90 anys",11
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","90 anys",48
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","90 anys",9
2020,7,"Horta-Guinardó",37,"el Carmel","Home","90 anys",29
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","90 anys",6
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","90 anys",14
2020,7,"Horta-Guinardó",40,"Montbau","Home","90 anys",13
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","90 anys",10
2020,7,"Horta-Guinardó",42,"la Clota","Home","90 anys",1
2020,7,"Horta-Guinardó",43,"Horta","Home","90 anys",32
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","90 anys",38
2020,8,"Nou Barris",45,"Porta","Home","90 anys",39
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","90 anys",37
2020,8,"Nou Barris",47,"Can Peguera","Home","90 anys",2
2020,8,"Nou Barris",48,"la Guineueta","Home","90 anys",22
2020,8,"Nou Barris",49,"Canyelles","Home","90 anys",14
2020,8,"Nou Barris",50,"les Roquetes","Home","90 anys",7
2020,8,"Nou Barris",51,"Verdun","Home","90 anys",14
2020,8,"Nou Barris",52,"la Prosperitat","Home","90 anys",28
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","90 anys",8
2020,8,"Nou Barris",54,"Torre Baró","Home","90 anys",1
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","90 anys",8
2020,8,"Nou Barris",56,"Vallbona","Home","90 anys",2
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","90 anys",12
2020,9,"Sant Andreu",58,"Baró de Viver","Home","90 anys",2
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","90 anys",6
2020,9,"Sant Andreu",60,"Sant Andreu","Home","90 anys",50
2020,9,"Sant Andreu",61,"la Sagrera","Home","90 anys",28
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","90 anys",26
2020,9,"Sant Andreu",63,"Navas","Home","90 anys",23
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","90 anys",43
2020,10,"Sant Martí",65,"el Clot","Home","90 anys",21
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","90 anys",16
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","90 anys",5
2020,10,"Sant Martí",68,"el Poblenou","Home","90 anys",33
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","90 anys",4
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","90 anys",23
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","90 anys",12
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","90 anys",42
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","90 anys",37
2020,1,"Ciutat Vella",1,"el Raval","Home","91 anys",16
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","91 anys",6
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","91 anys",10
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","91 anys",14
2020,2,"Eixample",5,"el Fort Pienc","Home","91 anys",23
2020,2,"Eixample",6,"la Sagrada Família","Home","91 anys",54
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","91 anys",50
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","91 anys",47
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","91 anys",51
2020,2,"Eixample",10,"Sant Antoni","Home","91 anys",46
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","91 anys",24
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","91 anys",2
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","91 anys",18
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","91 anys",12
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","91 anys",19
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","91 anys",20
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","91 anys",18
2020,3,"Sants-Montjuïc",18,"Sants","Home","91 anys",41
2020,4,"Les Corts",19,"les Corts","Home","91 anys",46
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","91 anys",25
2020,4,"Les Corts",21,"Pedralbes","Home","91 anys",9
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","91 anys",4
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","91 anys",22
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","91 anys",19
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","91 anys",21
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","91 anys",41
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","91 anys",30
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","91 anys",14
2020,6,"Gràcia",29,"el Coll","Home","91 anys",7
2020,6,"Gràcia",30,"la Salut","Home","91 anys",12
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","91 anys",35
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","91 anys",44
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","91 anys",39
2020,7,"Horta-Guinardó",34,"Can Baró","Home","91 anys",6
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","91 anys",36
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","91 anys",5
2020,7,"Horta-Guinardó",37,"el Carmel","Home","91 anys",17
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","91 anys",10
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","91 anys",6
2020,7,"Horta-Guinardó",40,"Montbau","Home","91 anys",10
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","91 anys",14
2020,7,"Horta-Guinardó",42,"la Clota","Home","91 anys",1
2020,7,"Horta-Guinardó",43,"Horta","Home","91 anys",24
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","91 anys",25
2020,8,"Nou Barris",45,"Porta","Home","91 anys",27
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","91 anys",30
2020,8,"Nou Barris",47,"Can Peguera","Home","91 anys",4
2020,8,"Nou Barris",48,"la Guineueta","Home","91 anys",23
2020,8,"Nou Barris",49,"Canyelles","Home","91 anys",5
2020,8,"Nou Barris",50,"les Roquetes","Home","91 anys",12
2020,8,"Nou Barris",51,"Verdun","Home","91 anys",10
2020,8,"Nou Barris",52,"la Prosperitat","Home","91 anys",21
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","91 anys",6
2020,8,"Nou Barris",54,"Torre Baró","Home","91 anys",1
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","91 anys",3
2020,8,"Nou Barris",56,"Vallbona","Home","91 anys",1
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","91 anys",3
2020,9,"Sant Andreu",58,"Baró de Viver","Home","91 anys",0
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","91 anys",10
2020,9,"Sant Andreu",60,"Sant Andreu","Home","91 anys",38
2020,9,"Sant Andreu",61,"la Sagrera","Home","91 anys",29
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","91 anys",20
2020,9,"Sant Andreu",63,"Navas","Home","91 anys",21
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","91 anys",46
2020,10,"Sant Martí",65,"el Clot","Home","91 anys",21
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","91 anys",15
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","91 anys",5
2020,10,"Sant Martí",68,"el Poblenou","Home","91 anys",35
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","91 anys",8
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","91 anys",24
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","91 anys",18
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","91 anys",25
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","91 anys",28
2020,1,"Ciutat Vella",1,"el Raval","Home","92 anys",11
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","92 anys",4
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","92 anys",7
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","92 anys",6
2020,2,"Eixample",5,"el Fort Pienc","Home","92 anys",24
2020,2,"Eixample",6,"la Sagrada Família","Home","92 anys",41
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","92 anys",35
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","92 anys",31
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","92 anys",39
2020,2,"Eixample",10,"Sant Antoni","Home","92 anys",34
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","92 anys",13
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","92 anys",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","92 anys",22
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","92 anys",8
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","92 anys",11
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","92 anys",16
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","92 anys",15
2020,3,"Sants-Montjuïc",18,"Sants","Home","92 anys",21
2020,4,"Les Corts",19,"les Corts","Home","92 anys",36
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","92 anys",18
2020,4,"Les Corts",21,"Pedralbes","Home","92 anys",17
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","92 anys",2
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","92 anys",22
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","92 anys",16
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","92 anys",16
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","92 anys",41
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","92 anys",24
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","92 anys",7
2020,6,"Gràcia",29,"el Coll","Home","92 anys",3
2020,6,"Gràcia",30,"la Salut","Home","92 anys",13
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","92 anys",25
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","92 anys",26
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","92 anys",24
2020,7,"Horta-Guinardó",34,"Can Baró","Home","92 anys",4
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","92 anys",34
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","92 anys",1
2020,7,"Horta-Guinardó",37,"el Carmel","Home","92 anys",21
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","92 anys",4
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","92 anys",7
2020,7,"Horta-Guinardó",40,"Montbau","Home","92 anys",9
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","92 anys",7
2020,7,"Horta-Guinardó",42,"la Clota","Home","92 anys",0
2020,7,"Horta-Guinardó",43,"Horta","Home","92 anys",26
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","92 anys",15
2020,8,"Nou Barris",45,"Porta","Home","92 anys",11
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","92 anys",24
2020,8,"Nou Barris",47,"Can Peguera","Home","92 anys",1
2020,8,"Nou Barris",48,"la Guineueta","Home","92 anys",10
2020,8,"Nou Barris",49,"Canyelles","Home","92 anys",6
2020,8,"Nou Barris",50,"les Roquetes","Home","92 anys",5
2020,8,"Nou Barris",51,"Verdun","Home","92 anys",3
2020,8,"Nou Barris",52,"la Prosperitat","Home","92 anys",18
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","92 anys",2
2020,8,"Nou Barris",54,"Torre Baró","Home","92 anys",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","92 anys",2
2020,8,"Nou Barris",56,"Vallbona","Home","92 anys",1
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","92 anys",2
2020,9,"Sant Andreu",58,"Baró de Viver","Home","92 anys",1
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","92 anys",11
2020,9,"Sant Andreu",60,"Sant Andreu","Home","92 anys",29
2020,9,"Sant Andreu",61,"la Sagrera","Home","92 anys",15
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","92 anys",15
2020,9,"Sant Andreu",63,"Navas","Home","92 anys",20
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","92 anys",34
2020,10,"Sant Martí",65,"el Clot","Home","92 anys",13
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","92 anys",7
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","92 anys",2
2020,10,"Sant Martí",68,"el Poblenou","Home","92 anys",31
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","92 anys",8
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","92 anys",15
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","92 anys",7
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","92 anys",19
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","92 anys",19
2020,1,"Ciutat Vella",1,"el Raval","Home","93 anys",13
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","93 anys",8
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","93 anys",5
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","93 anys",3
2020,2,"Eixample",5,"el Fort Pienc","Home","93 anys",13
2020,2,"Eixample",6,"la Sagrada Família","Home","93 anys",30
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","93 anys",25
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","93 anys",22
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","93 anys",32
2020,2,"Eixample",10,"Sant Antoni","Home","93 anys",15
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","93 anys",13
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","93 anys",2
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","93 anys",12
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","93 anys",2
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","93 anys",8
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","93 anys",4
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","93 anys",14
2020,3,"Sants-Montjuïc",18,"Sants","Home","93 anys",26
2020,4,"Les Corts",19,"les Corts","Home","93 anys",28
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","93 anys",17
2020,4,"Les Corts",21,"Pedralbes","Home","93 anys",4
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","93 anys",2
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","93 anys",20
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","93 anys",10
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","93 anys",16
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","93 anys",27
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","93 anys",17
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","93 anys",11
2020,6,"Gràcia",29,"el Coll","Home","93 anys",2
